◇ injected env (62) from ../.env // tip: ⌁ auth for agents [www.vestauth.com]
contract,usuario_id,wallet,course_id,guide_id,guide_num,usdt,is_perfect,profile_score,status,hash,timestamp,block
V2,239,0xeb2b2458f4557202e039a50eb54610c6a172c45d,107,119,2,0,true,52,success,0x0ad0bf2ba7559b15415277c2af9124f05ea11c4ee4f584b42108f70f7d2d83e9,2026-01-15T19:59:55.000000Z,56606437
V2,240,0x101160be873e5d994300db9483400e6d19ad07ba,1,2,2,0,true,52,success,0x00485766e917b491aa046a4344f551fe9e807b69d087aa69cf3472d45b23ad7d,2026-01-15T19:56:18.000000Z,56606220
V2,241,0xd318631799804fb8811298db4a89ad043b8880a9,1,2,2,0,true,52,success,0x2191ef25cf72177871bedf708c17da47df52055652306bb87c5ce25db5581cdf,2026-01-15T19:54:54.000000Z,56606136
V2,191,0xcb267a01a690f36e5a3a113e2a4ee62f902ca933,1,2,2,0,true,52,success,0xd243fdf0f77d27015e9e0e6dec2589af4f9c6442b22ebd39ca153a1e5c48bdf0,2026-01-15T19:52:40.000000Z,56606002
V2,242,0xd076716f0fae92ca02cb372692ce58fb0ad61a89,1,2,2,0,true,52,success,0x0921e077d6c06021912266417552e911a60741ab456d03cc540980486fd21072,2026-01-15T19:50:55.000000Z,56605897
V2,202,0xc415e467f6879c35ad2ef9aa9c51f633e67f335b,1,2,2,0,true,52,success,0x5788b3b98a86725908cc6b01514caa9db84b4a438de481bd8aeb162655143f4c,2026-01-15T19:47:25.000000Z,56605687
V2,243,0x3c0b40da3880cbdee5cd20badd6e17bd355dedf5,1,2,2,0,true,52,success,0xe06f0b8464d6b37b5d645bd2fee948769a5f28e3686e34e0bef24caac1207123,2026-01-15T19:44:50.000000Z,56605532
V2,244,0x1aba3ef479447d49b4720a52390d8b31632af5e4,1,2,2,0,true,52,success,0x84751577ecb43eb64e98b9eb1f8bd9ebabe34dfddcf4e0ce6c4700dce5e40c07,2026-01-15T19:41:52.000000Z,56605354
V2,201,0x0ed13a0969fdfba63b9c53ad739715637c3f64fa,1,1,1,0,true,52,success,0x5aadf348afe1c09141572b2a5b50a896881a77c71010416fe7edb86e8463a762,2026-01-15T19:38:39.000000Z,56605161
V2,245,0x04da20a56f03455cc1134b61cd54116ce31e18dc,2,13,3,0,true,52,success,0x12a170753162cc6afd0baed60fa273d66dcd84a323b13e3adb6fe2d43689b4ba,2026-01-15T19:32:00.000000Z,56604762
V2,200,0xf9df794126d7667c7b982a151c8a7665cdc6228f,2,13,3,0,true,52,success,0x63d424a08c6bac035ba034d5676e6878178204deb6f8fff5fa92259981357c72,2026-01-15T19:29:58.000000Z,56604640
V2,199,0xcc8975f10430f66c9fb7b567fb0ccd8498b60ce6,2,13,3,0,true,52,success,0xfb92315304106d58f7561ebac10f1517ed696ef54eec0789cba81f110494f45f,2026-01-15T19:26:54.000000Z,56604456
V2,246,0xccc2e7ae88858fbfb1d19f74665d173e5fa086f0,2,13,3,0,true,52,success,0x570009c2eb87669fe62bd1bbd88cd9a301e0c5afa8a43f241c73fda1e33e56db,2026-01-15T19:24:45.000000Z,56604327
V2,247,0x214f6d7cec09e9d80aa9805918a5ba93e1458763,2,13,3,0,true,52,success,0xf7432e32166859066717e2f339b863a7045833a3428527196076127e7ae7e4ee,2026-01-15T19:22:31.000000Z,56604193
V2,248,0x447c63d7ecc706a733130af0c71e515e3a54f14c,2,13,3,0,true,52,success,0x66cd54831a396efb80895cdcfcae91189a846cc8e22b27618c1d2f68e357281f,2026-01-15T19:19:58.000000Z,56604040
V2,194,0x9f4dc7d20f9ce710e3eb33c10b463a21a8cb41c8,2,13,3,0,true,52,success,0x0be48a793bff1231c0a2ca3cef9499aea93ad6c490121574b17923bc5f167a2c,2026-01-15T19:18:16.000000Z,56603938
V2,189,0xd1c55066aceb667df21b5b96238963ca7591c85f,2,13,3,0,true,52,success,0x4a4ee9dfbd49af04b2874c5c74378749fa933d7cca0d942c1f8f8bc31a441cb0,2026-01-15T19:15:39.000000Z,56603781
V2,249,0x7e4d107d3d69691ae5fdebaf32e7a2ffd350da7e,2,12,2,0,false,52,success,0xd86e7e7511787f875272b250c4e208e6d62b0a8a5ff56f27c025d22ef78718ac,2026-01-15T19:10:25.000000Z,56603467
V2,250,0x73bf64d5d52a2d0e8ef5a44d7d4bb3e5dab6d52f,105,111,2,0,true,52,success,0x5caebcc84ea45f7ee11639eb073a810506214fd7e19315ddee61a26dab07a6ac,2026-01-15T19:03:41.000000Z,56603063
V2,251,0x35a558defecf4d723b274a427723f8723b5c9c20,105,111,2,0,true,52,success,0x209a86afcd2f7c06cfaa9375f05b2906982e11a6663518150ae97bef66fbdf39,2026-01-15T19:02:45.000000Z,56603007
V2,252,0xd7f4e340f1596ee578bd7a11ee74f402c8d7f1b0,105,111,2,0,true,52,success,0x0ed89f754eeca0e00ade1d18fdc42f6e96b8fc5405ba75c5e269018bb764fb60,2026-01-15T19:02:03.000000Z,56602965
V2,218,0xaaad2ce52dd3cc994db7c61d69ea4d59c5bbeaaa,105,111,2,0,true,52,success,0x41e09698d007d612064c67f905dfa84140bf1f5bd50a2fa9705ffb73eaf2b971,2026-01-15T19:01:20.000000Z,56602922
V2,215,0xe466d588bb3f643a2aa16098a850dbe35a3935be,105,111,2,0,true,52,success,0xeab5c49731b4baca65328604d62e3a675ee522c8fec46482f68e78f296a6d41b,2026-01-15T19:00:26.000000Z,56602868
V2,255,0xefb699c7c5bb3719378f95a6e4600b7f68b24ad0,105,111,2,0,true,52,success,0x5b380dfa4af27682276833830c26e395c169c19372efef3d3d5d1ab41316ac64,2026-01-15T18:54:56.000000Z,56602538
V2,494,0xf5537aa6ddc84f78938e079dbf695fe64e082f08,105,111,2,0,true,52,success,0xe811faac190d26c82afd245db7a99af7d81d2e5bb0efd77a7aedde5afc809941,2026-01-15T18:53:31.000000Z,56602453
V2,181,0x204d050d301716d45eaa6807855cbf679c4f1dcf,1,4,4,0,true,100,success,0x7f58a7985daf23c7303850d9e6d30dedea85fd5f4f1d854e3343020d2781b1d5,2026-01-15T15:51:48.000000Z,56591550
V2,192,0x63bb5cbc97ae6cb3fb5b92fe55d67e92ff291625,105,111,2,0,true,52,success,0xeadf4f9989e747aba24f768c967b9b0b3d4348a03f366818b1737fcccc0714db,2026-01-15T15:48:33.000000Z,56591355
V2,253,0x3bbd0fdf49070dbbc17354141dae15d185475c07,105,111,2,0,true,52,success,0x8a754f2de2a5c625e7efd7c73cab8bea1f285081254b4e937ee631f22db98259,2026-01-15T15:40:19.000000Z,56590861
V2,183,0xf919bb81c6223cc10b18f8f8be29b05b61cf9ae1,1,1,1,0,false,52,success,0xba899cdf37e6d0ff341ed589ee45dfc141659ebc1bb2dc25396da6a70d424303,2026-01-15T15:11:49.000000Z,56589151
V2,183,0xf919bb81c6223cc10b18f8f8be29b05b61cf9ae1,107,118,1,0,true,52,success,0xf1cd387336a77f256e7a3a33be90492dea9df085c93d6208e91b795eec406907,2026-01-15T15:02:45.000000Z,56588607
V2,488,0x44629cbfb44530437bcf8176a2b43bfdde010f5a,105,110,1,0,false,100,success,0x8df1f6dee2107634196e52f1e3e9f19f0110d6068d19467642b32a5a0c72b4d6,2026-01-15T14:04:09.000000Z,56585091
V2,496,0xe1b780b099d92794db4bf776c2791925ee95ffc1,1,2,2,0,true,52,success,0x8c2edf2c934d11da9a24084a0ea451e974ead741e784112c2129898bad679107,2026-01-15T07:24:10.000000Z,56561092
V2,495,0xf38c37abbe09961917220a6d7bceb4362108e466,1,2,2,0,true,52,success,0x399e4a5d8aeb25718352bf4c09be3b85e449742b6c167fc9d8cfea57b24a702d,2026-01-15T07:22:01.000000Z,56560963
V2,227,0xbabb911c49281ef468bddb85f12774abf2dc2902,1,2,2,0,true,52,success,0x647b4860dc6506bf954c3957e2ea13abf5f703a16c698026ead9b6ae0f5f13e5,2026-01-15T07:04:17.000000Z,56559899
V2,225,0x9baf6a4185aa8478139f0de589b348429a0631f6,1,2,2,0,true,52,success,0x64e12d1721104315b17dc3f917f323f0fa8f37e9fc969c0d03179aea56a3d4a1,2026-01-15T07:02:08.000000Z,56559770
V2,224,0x303a9f32ffe60e5323b36d10fc15386db844fac5,1,2,2,0,true,52,success,0x2cf04cfcfb914276911d0beef51aebcacff4b25da8568b2804ceea99205c6f84,2026-01-15T07:00:00.000000Z,56559642
V2,222,0xc9a6aa4570579caace3431f12b1a2c038574407c,1,2,2,0,true,52,success,0x4b81b6d81044dec2662bd91509e982d3b8dc08a451a94c0a84c9b1c52ab7ffb3,2026-01-15T06:57:40.000000Z,56559502
V2,221,0xf85add85ebc000524ef95cb56c2b369c8aa97ed5,1,2,2,0,true,52,success,0x45b8ac72f89d0c01350eb50beb0023ccf37af20277a50ffa2b0d7d2b2995052a,2026-01-15T06:54:41.000000Z,56559323
V2,214,0xdb6b26b75aea9c6a75e8771246e79fdad8774e62,1,2,2,0,true,52,success,0x0fbc934094df99437dc2531ba19d2152ee3c0879210f546249726805e7dfb4fb,2026-01-15T06:51:20.000000Z,56559122
V2,213,0x39178b264c15c10d74b03f846fdd8f790a3cde6f,1,2,2,0,true,52,success,0xee7a1cfc69412e428f59d5acb7f089a4cbb42a869a6dc0e9b151660f2d5e5a11,2026-01-15T06:48:07.000000Z,56558929
V2,212,0xcc0340cc1c5115c7ed893e09a2287acc6903f571,1,2,2,0,true,52,success,0x3c4c957f8aa3b9edb2654f89226a1a36b4e5191e3ecabccbc66b87be080faa40,2026-01-15T06:42:43.000000Z,56558605
V2,211,0xe8bd8ab90fedf6251065560c0264a9c59872cce9,1,2,2,0,true,52,success,0xc68e6a28701e28db86baacc7f2972d16036adf97e1e78b7444b7f4de23a5b124,2026-01-15T06:38:51.000000Z,56558373
V2,210,0x2d6a095e30b047bbcf1e1e72656051efd24c8d01,1,2,2,0,true,52,success,0xb47d9461bdbd63a10e071261bbd91f2eb8cfd2a3b6f31748dba4c18ed1f105cd,2026-01-15T06:34:32.000000Z,56558114
V2,209,0xda6c892ecfcfd22794c1fb4c2e1d53c73d15a494,1,2,2,0,true,52,success,0xcdeb5a2703281b332e0671b3d576f360826e4a18a14709c0a7ba6b6ccf054180,2026-01-15T06:32:15.000000Z,56557977
V2,204,0x0cdcd72dd89079fa5a14abcfefb5f6c216d49ccc,101,101,1,0,true,52,success,0xccbb19a85db43c933fd08baab3ad703ea7a1e63e79f714e3a25ef5261b9d268a,2026-01-15T06:27:20.000000Z,56557682
V2,207,0x32205888a265afd5b441dbfba874f5ca36ba03ec,101,101,1,0,true,52,success,0x6ab05061543315aea0fbad2015e03f7174b836c4b5e4578fe756ecbe331e6fba,2026-01-15T06:26:28.000000Z,56557630
V2,203,0xfec25d362360e910697df7b8cb40322c86e91028,101,101,1,0,true,52,success,0x652143dbc507928c00313646375ab9486b550c109e9e528ea81f6da8b6c7b1e0,2026-01-15T06:25:34.000000Z,56557576
V2,192,0x63bb5cbc97ae6cb3fb5b92fe55d67e92ff291625,101,101,1,0,true,52,success,0x3da7267ec9accc960c51f544a5aa3db7aa6f0f87929c00a0657fb865a0e91ce7,2026-01-15T06:23:45.000000Z,56557467
V2,494,0xf5537aa6ddc84f78938e079dbf695fe64e082f08,2,14,4,0,true,52,success,0xb3d07aee37c5ed49410d858c559999490c81f2d8f679be922d46f414994aff6e,2026-01-14T20:35:57.000000Z,56522199
V2,255,0xefb699c7c5bb3719378f95a6e4600b7f68b24ad0,2,13,3,0,true,52,success,0x160500228a71119697c5646d809e11e659dd89786f4780dcf1b8ee3640e03195,2026-01-14T20:32:27.000000Z,56521989
V2,253,0x3bbd0fdf49070dbbc17354141dae15d185475c07,2,13,3,0,true,52,success,0x3275a065149ba6c7a739a1d279f9ec54f5da5fa603c15b926d7695464ecb594b,2026-01-14T20:29:52.000000Z,56521834
V2,215,0xe466d588bb3f643a2aa16098a850dbe35a3935be,2,13,3,0,true,52,success,0xc2b497653b9695aa4b38716f40cbc227cdf5719fbd579eb4c314ccb602a38f8f,2026-01-14T20:26:51.000000Z,56521653
V2,218,0xaaad2ce52dd3cc994db7c61d69ea4d59c5bbeaaa,2,14,4,0,true,52,success,0xe91851f772b4d3f94839391896cd2b1f644af6d1d9ed3195152327b0fae51bfd,2026-01-14T20:22:25.000000Z,56521387
V2,252,0xd7f4e340f1596ee578bd7a11ee74f402c8d7f1b0,1,3,3,0,true,52,success,0xcec58b1033394a5c071284654d4be935eb02536793dba3dc997fdbea29e96bed,2026-01-14T20:06:44.000000Z,56520446
V2,251,0x35a558defecf4d723b274a427723f8723b5c9c20,1,1,1,0,true,52,success,0x5b480c6db212c828602c65258e1735d32e1185e85223d6a577cba00e79c756c0,2026-01-14T19:58:08.000000Z,56519930
V2,250,0x73bf64d5d52a2d0e8ef5a44d7d4bb3e5dab6d52f,1,1,1,0,true,52,success,0xf379ecf653186b39d6bf5068e04d201c9e7da3dd3ecc7403b1fda08f6e948c23,2026-01-14T19:48:26.000000Z,56519348
V2,249,0x7e4d107d3d69691ae5fdebaf32e7a2ffd350da7e,107,119,2,0,true,52,success,0xe4751bfb4167db32ad0a44572dca3bc7528f1f2bc3c418f481afe9779b3c8ffd,2026-01-14T19:38:00.000000Z,56518722
V2,189,0xd1c55066aceb667df21b5b96238963ca7591c85f,107,119,2,0,true,52,success,0x016d1816cea2e70f20848cc8ada76aebe87fcdc02b05e6fa932d1ff375f271c4,2026-01-14T19:36:53.000000Z,56518655
V2,194,0x9f4dc7d20f9ce710e3eb33c10b463a21a8cb41c8,107,119,2,0,true,52,success,0xd85eabdd4207c52020b10e8241623a5321c4020987961438ab04fe30653356f5,2026-01-14T19:35:20.000000Z,56518562
V2,248,0x447c63d7ecc706a733130af0c71e515e3a54f14c,107,119,2,0,true,52,success,0x1bade4691fff7ca34ae2a43732d664f1861158edcff9263577da44cd8a30247e,2026-01-14T19:33:22.000000Z,56518444
V2,247,0x214f6d7cec09e9d80aa9805918a5ba93e1458763,107,119,2,0,true,52,success,0xf0817576a0e7e8008d378f6447bddef3da9808d2bca65512b17c08cdf1c567e5,2026-01-14T19:32:07.000000Z,56518369
V2,246,0xccc2e7ae88858fbfb1d19f74665d173e5fa086f0,107,119,2,0,true,52,success,0xe0e940263bd28d20fdb9a43720359968f16583862b3192696dde52ba3cc2794c,2026-01-14T19:30:43.000000Z,56518285
V2,199,0xcc8975f10430f66c9fb7b567fb0ccd8498b60ce6,107,119,2,0,true,52,success,0x712ecc12c071b5e49f2fb3db2e03d2d6b095c07f5ef182410414ab02dd49c526,2026-01-14T19:29:06.000000Z,56518188
V2,200,0xf9df794126d7667c7b982a151c8a7665cdc6228f,107,119,2,0,true,52,success,0xadd06df0abdfe2f2a95fde5fedc2a602b3d0cee70c5b2f2b2f31a45f37df9b84,2026-01-14T19:27:45.000000Z,56518107
V2,245,0x04da20a56f03455cc1134b61cd54116ce31e18dc,107,119,2,0,true,52,success,0x94a2f2dc74ca4e8e021cedff7b50f0c25b0f2893ee976794e2e09b704913c418,2026-01-14T19:25:29.000000Z,56517971
V2,201,0x0ed13a0969fdfba63b9c53ad739715637c3f64fa,107,119,2,0,true,52,success,0x8525e6c9e1958df2e2a1bb530389e07b1713a11921c2723be009f80e4ed63365,2026-01-14T19:23:58.000000Z,56517880
V2,244,0x1aba3ef479447d49b4720a52390d8b31632af5e4,107,119,2,0,false,52,success,0x95f7aff97b204afd4a210fdb5cb4777491cd3a55199afa7b1f9d11816b939818,2026-01-14T19:21:39.000000Z,56517741
V2,243,0x3c0b40da3880cbdee5cd20badd6e17bd355dedf5,107,119,2,0,true,52,success,0xab0cd1a84c59c8bacfb441bd1c54e2abef91d41a1177ce091327dba92fb5c697,2026-01-14T19:15:17.000000Z,56517359
V2,202,0xc415e467f6879c35ad2ef9aa9c51f633e67f335b,107,119,2,0,true,52,success,0xa59d66aaef3522a255d5bf79d283ef2c9c4bfb208d1359acc83b4875cd6e9287,2026-01-14T19:13:46.000000Z,56517268
V2,242,0xd076716f0fae92ca02cb372692ce58fb0ad61a89,107,119,2,0,true,52,success,0xded5731efbd3cac0ab5f7cb1a81c431f2dc96d23a9613df25b9b5824fa09adf7,2026-01-14T19:12:27.000000Z,56517189
V2,191,0xcb267a01a690f36e5a3a113e2a4ee62f902ca933,107,119,2,0,true,52,success,0x1502db125372834e4831559128c03a6bf27bf3ab61239565f1cf78ab0fac2683,2026-01-14T19:11:09.000000Z,56517111
V2,241,0xd318631799804fb8811298db4a89ad043b8880a9,107,119,2,0,true,52,success,0xab8a06e627495bc46924cd8e440e439f8fdca29b20415ccc8cc77be80d3f2d8a,2026-01-14T19:09:45.000000Z,56517027
V2,240,0x101160be873e5d994300db9483400e6d19ad07ba,107,119,2,0,true,52,success,0xa226f31a2691ec2ef248214e9564f3b372e0c8bb0af2c591ec7c1b08c1482aa6,2026-01-14T19:07:16.000000Z,56516878
V2,239,0xeb2b2458f4557202e039a50eb54610c6a172c45d,107,119,2,0,true,52,success,0x7c0b72efd279755bd72d2fc289635b854bdeefe4ad2c11e794e7d8f8f8a43198,2026-01-14T19:04:41.000000Z,56516723
V2,238,0xc9ea646d3cd0cb088f88f4249980231496c1e11e,107,119,2,0,true,52,success,0x460e77bfa3bdc22ab0d9c641827fd48422b50ab161d201d9c6e48b2c59be7b4c,2026-01-14T18:58:08.000000Z,56516330
V2,237,0x5087227ce2166c46612d20d3c1e22bb042eb2de9,105,111,2,0,true,52,success,0x9073285fe623289caa1968e269540d2c604633c1712565c8d7433a72ee03ddf2,2026-01-14T18:48:11.000000Z,56515733
V2,236,0x02b9b96310a652d8c268d3dc61c92f102fcb30f9,105,111,2,0,true,52,success,0xbebfb441fa44ee02cf447fc621e7ab61424f26edf55a73a0aea3124f21fdcee8,2026-01-14T18:47:00.000000Z,56515662
V2,235,0xc2f33a4b6b9e419a10042307038f22d1db439833,105,111,2,0,true,52,success,0x0caf6dfccb874216248bf844a0f53868da6dd55e64f528f74bcaff5326f9af17,2026-01-14T18:45:43.000000Z,56515585
V2,234,0xea7b881bb6cae8a00dbdafa0ba1e4a6dafaf375a,105,111,2,0,true,52,success,0x69ec3c4aff8a18c45faa193406112e6cc63960d6d46e53009531417fe8260c55,2026-01-14T18:43:41.000000Z,56515463
V2,233,0x7f139158d5931b0ba4322a09f63cb695faba30ab,105,111,2,0,true,52,success,0x62b27c6267181af2481fa7364de17af3eecae9ee4766d9ba6702bce44a52536e,2026-01-14T18:42:08.000000Z,56515370
V2,232,0x3363906cac24d84d7fd564d8d81ece00873a13ef,105,111,2,0,true,52,success,0x4865dfd931590052e6478d09b063546b76bd52a738280ccb3d8e66ae53e92973,2026-01-14T18:41:01.000000Z,56515303
V2,231,0x62683fa04190094340038c9f262405514b1d7bfe,105,111,2,0,true,52,success,0x4f039630ee8faa357559f6e615ed5e678ae436c070191e71915e299c432ac3e4,2026-01-14T18:39:31.000000Z,56515213
V2,230,0x06ba10f1ad326ff80855f0ac67bafb62a59a2cd4,105,111,2,0,true,52,success,0xb7c6dfe2c51ebd12dcdda40fcbff2f8f4bc8e263901f11a128f920c04c3bad17,2026-01-14T18:36:02.000000Z,56515004
V2,229,0xda1ea9fb7c67dd5b24e78e7c35e788709e832c6b,105,111,2,0,true,52,success,0x9403d7ff091e71be1f4650ec87bfc491ad3ee72037abddff69fbeb3926d26af9,2026-01-14T18:31:56.000000Z,56514758
V2,489,0x0d73be072bb354c4ea905493a50169c4d046d521,2,11,1,0,false,100,success,0xe4d3a62a5e904a6b7779f094cb170eb944f53be4b7a806bb1fb9aa8ad70e343f,2026-01-14T17:53:15.000000Z,56512437
V2,488,0x44629cbfb44530437bcf8176a2b43bfdde010f5a,2,14,4,0,true,100,success,0x1cb383c8e74eba4a79ff3f42669aa2444c0096fadc2472de9c958532b0dc9e7a,2026-01-14T16:23:06.000000Z,56507028
V2,181,0x204d050d301716d45eaa6807855cbf679c4f1dcf,105,112,3,0,true,100,success,0x23600203bc7ac2061c72d673f492c4cf64627d30c3b43071c2fef273901a4552,2026-01-14T13:04:00.000000Z,56495082
V2,257,0x2f77faada5fa75230f857980f99dc40f4bdadd85,105,110,1,0,false,100,success,0x5f4a7c187688d9c8a0cab963aafbf58608358f7829f234fd2915d0b7ef802e64,2026-01-14T12:23:09.000000Z,56492631
V2,145,0x2cdc442ec321ad8e5c136a461ad0c81b3e4f57f4,105,112,3,0,true,100,success,0x46f892349bd9b9cdb90f1a6474b36d8fab9717dc1072b44db70e4d36f19adad1,2026-01-14T12:18:57.000000Z,56492379
V2,488,0x44629cbfb44530437bcf8176a2b43bfdde010f5a,105,110,1,0,false,76,success,0x61e0e16dbad9c9e004131b3863e2f1c808587f218cc0298b0be71c8a1b8786b1,2026-01-14T02:14:53.000000Z,56456135
V2,124,0xe343400313d377690cd696271126da8cfe33f360,1,3,3,0,true,100,success,0x5865d0755f970749617ab6a3a754d790d914008a35d8747f1c51bb3b44644c18,2026-01-13T15:38:50.000000Z,56417972
V2,124,0xe343400313d377690cd696271126da8cfe33f360,2,14,4,0,true,100,success,0xffb7160aabf94a9c286bc3f2eb4ebf17555ebcf9a6b0dd0173a649762480ce04,2026-01-13T15:27:46.000000Z,56417308
V2,181,0x204d050d301716d45eaa6807855cbf679c4f1dcf,1,1,1,0,true,100,success,0xfe3a7277269db25afd1d5e638cc658bbb6a12b18a2712cb7a64ef80d85548aae,2026-01-13T13:23:14.000000Z,56409836
V2,181,0x204d050d301716d45eaa6807855cbf679c4f1dcf,2,11,1,0,true,100,success,0x6d78971223b0baccd8c04238dc1aac1ed0dfa225c976fbbdc729532d85248cb1,2026-01-13T13:14:37.000000Z,56409319
V2,203,0xfec25d362360e910697df7b8cb40322c86e91028,2,14,4,0,true,52,success,0x882068f0a45b0000e1a75b959fedf101d4ab08f824ac9b1169f387f952ee8ed8,2026-01-13T07:01:57.000000Z,56386959
V2,108,0x939aa9effad34e11bb8fa3025f1b500e87970cae,1,4,4,0,true,76,success,0x8b566a45efccb99ab2e79318547c95aa59c4e98f04dda6e5f792cf0a373dadbb,2026-01-12T23:38:51.000000Z,56360373
V2,225,0x9baf6a4185aa8478139f0de589b348429a0631f6,103,108,4,0,true,52,success,0xcb78d0682949f6f95f35ff16d5c8ad15215e0ce7609d80e19d7e3ec1439ce317,2026-01-11T17:34:25.000000Z,56252107
V2,227,0xbabb911c49281ef468bddb85f12774abf2dc2902,103,108,4,0,true,52,success,0xf3c46cdcdb4bdd17e237a3ae700fcdf25445384deaa223baf3abbd4a7bc39195,2026-01-11T17:31:46.000000Z,56251948
V2,229,0xda1ea9fb7c67dd5b24e78e7c35e788709e832c6b,103,108,4,0,true,52,success,0x2e3c6dcbdb73ac4239e35a538836f99e2b3755e51c9c7878fa4ed0096520da13,2026-01-11T17:18:39.000000Z,56251161
V2,212,0xcc0340cc1c5115c7ed893e09a2287acc6903f571,105,111,2,0,true,52,success,0x2a869e90e337da344d4eebe8adfae69f90e18cd211e865a1ce052d54bf5477af,2026-01-11T08:48:13.000000Z,56220535
V2,211,0xe8bd8ab90fedf6251065560c0264a9c59872cce9,105,111,2,0,true,52,success,0x42d66ddbec732756e2d3c2a09f1d7bcc46d662ff6827aea9d3277dbca6fc9c6b,2026-01-11T08:45:11.000000Z,56220353
V2,210,0x2d6a095e30b047bbcf1e1e72656051efd24c8d01,105,111,2,0,true,52,success,0x5361020d116fe44d03039223e9662f355822b483ce34e9762403cc88324092c6,2026-01-11T08:33:51.000000Z,56219673
V2,209,0xda6c892ecfcfd22794c1fb4c2e1d53c73d15a494,105,111,2,0,true,52,success,0xfa141aa238c62273d36e4e46d1ec041a1b23dee1d34208a0d57799561c235a4f,2026-01-11T08:24:00.000000Z,56219082
V2,207,0x32205888a265afd5b441dbfba874f5ca36ba03ec,105,111,2,0,true,52,success,0x20f78f653ccc085561fa8d14189040cc5c1fcd8daa1805cbb6028a2fc633b5a0,2026-01-11T07:46:21.000000Z,56216823
V2,203,0xfec25d362360e910697df7b8cb40322c86e91028,105,111,2,0,true,52,success,0x32eefc5714e3d338784a230407180271eb9079cee4bc54bd244c01f7d9e13749,2026-01-11T07:38:14.000000Z,56216336
V2,192,0x63bb5cbc97ae6cb3fb5b92fe55d67e92ff291625,105,111,2,0,true,52,success,0xc6ec6ba7eb229a08c8f523e5ecace28a54a4e1bb9aee63da06a6613b92d90a1b,2026-01-11T07:33:38.000000Z,56216060
V2,205,0x75d55360383b6181ae7b3ca8f39041b0bd582e71,105,111,2,0,true,52,success,0xcb8d42bc057200ac544de6589adcbf752cb7e4ef033271ffe002676cdccece14,2026-01-11T07:00:32.000000Z,56214074
V2,204,0x0cdcd72dd89079fa5a14abcfefb5f6c216d49ccc,105,111,2,0,true,52,success,0x9dc9a46f218282fe51e1c3de2b840c228fda4ca3682d05d13fbb84d982a650f9,2026-01-11T04:40:20.000000Z,56205662
V2,194,0x9f4dc7d20f9ce710e3eb33c10b463a21a8cb41c8,105,111,2,0,true,52,success,0x871627c80056d1944cc15023ac2827613fc5db8610050802ca56738b95aa7af3,2026-01-10T22:52:08.000000Z,56184770
V2,202,0xc415e467f6879c35ad2ef9aa9c51f633e67f335b,105,111,2,0,true,52,success,0xbb1450b0318b9a0874936d5e64f09d353eda3226a2a624e22fd0f557005e934e,2026-01-10T22:45:25.000000Z,56184367
V2,201,0x0ed13a0969fdfba63b9c53ad739715637c3f64fa,105,111,2,0,false,52,success,0x6ab08782d7249cd37960efdf48384f7c7b1e2e8a844fe3f1aa5f68a0a71e2bee,2026-01-10T21:12:18.000000Z,56178780
V2,200,0xf9df794126d7667c7b982a151c8a7665cdc6228f,105,111,2,0,false,52,success,0x4636a808e609f96ffdeffca54b33ec060049f2da734616eb95aeaac24ab9121c,2026-01-10T21:05:54.000000Z,56178396
V2,199,0xcc8975f10430f66c9fb7b567fb0ccd8498b60ce6,105,113,4,0,false,52,success,0x1e1f06814d2cbfc003ebec18792849ce2128ab166f424fe8c2df47e06a6396d4,2026-01-10T20:28:20.000000Z,56176142
V2,198,0x2ebde721f8a5e606dde897f4eec91022c75cc828,105,113,4,0,false,52,success,0xee2048bd963b571ae9917cc8920239737baa3d57ac159ddafbbe96adc978f49f,2026-01-10T19:34:40.000000Z,56172922
V2,145,0x2cdc442ec321ad8e5c136a461ad0c81b3e4f57f4,2,12,2,0,true,100,success,0x81b8a305d8276fe07d44c0b25fe0e3a9ee76c1e893ceb04c6209ce8086f34c88,2026-01-10T16:02:56.000000Z,56160218
V2,145,0x2cdc442ec321ad8e5c136a461ad0c81b3e4f57f4,105,110,1,0,true,100,success,0x8a6b23ad45abd7443a45f2742190123fbb872561f2395667876f81d0abc3569b,2026-01-10T15:57:10.000000Z,56159872
V2,101,0x2e2c4ac19c93d0984840cdd8e7f77500e2ef978e,105,110,1,0,true,100,success,0x71a29c329cd6a189ec9f49fc2d15b50b887eea48b5bd8b70544a045510064774,2026-01-10T01:46:02.000000Z,56108804
V2,101,0x2e2c4ac19c93d0984840cdd8e7f77500e2ef978e,1,1,1,0,true,100,success,0x14fb264652bb17ead763e9037da66c11a1eddb268e960275f8611dd127a1c4d2,2026-01-06T20:22:39.000000Z,55830201
V2,101,0x2e2c4ac19c93d0984840cdd8e7f77500e2ef978e,1,1,1,0,true,100,success,0xc3c6226c7481c86be438d49e5487a3fad83adadd48208f06897cd0a17027dd2c,2026-01-06T20:22:36.000000Z,55830198
V2,145,0x2cdc442ec321ad8e5c136a461ad0c81b3e4f57f4,2,12,2,0,true,100,success,0x5ebd51105634a04b609f9415a732f65afa2027b14f8ed8fcf7ca5d2b57eb92a9,2025-12-31T00:18:11.000000Z,55239533
